date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:59:48	863112/863112	---MCZ	200	added ('OK')	text/html	etag:W/%22df7bc5d22112d45902268028d1b19300%22	https://www.phslot8.com/blog/tags/everton	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/everton.html	(from https://www.phslot8.com/post/ipinagpaliban-ng-premier-league-ang-leicester-v-everton-dahil-sa-pagkakaroon-ng-manlalaro)
10:59:50	808982/808982	---MCZ	200	added ('OK')	text/html	etag:W/%2282e21a63b048b951b05acef0e3b64af2%22	https://www.phslot8.com/blog/tags/leicester	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/leicester.html	(from https://www.phslot8.com/post/ipinagpaliban-ng-premier-league-ang-leicester-v-everton-dahil-sa-pagkakaroon-ng-manlalaro)
10:59:51	3788/3788	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2003:59:52%20GMT	https://static.wixstatic.com/media/17ea77_8bdb0156645240fe9a01e5600678996c~mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_8bdb0156645240fe9a01e5600678996c~mv2.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_8bdb0156645240fe9a01e5600678996c_mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_8bdb0156645240fe9a01e5600678996c_mv2.png	(from https://www.phslot8.com/post/ang-premier-league-leicester-ay-ipinagpaliban-ang-pagbisita-sa-everton-naubusan-na-kasi-ng-team)
10:59:53	807603/807603	---MCZ	200	added ('OK')	text/html	etag:W/%225e026bfdaf243bca43c04356a5063a95%22	https://www.phslot8.com/blog/hashtags/FootballLatestNews	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/FootballLatestNews.html	(from https://www.phslot8.com/post/ang-premier-league-leicester-ay-ipinagpaliban-ang-pagbisita-sa-everton-naubusan-na-kasi-ng-team)
10:59:55	837600/837600	---MCZ	200	added ('OK')	text/html	etag:W/%220d128509a976259e7d33a770f517ae11%22	https://www.phslot8.com/blog/hashtags/Soccer	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/Soccer.html	(from https://www.phslot8.com/post/ang-premier-league-leicester-ay-ipinagpaliban-ang-pagbisita-sa-everton-naubusan-na-kasi-ng-team)
10:59:56	837282/837282	---MCZ	200	added ('OK')	text/html	etag:W/%220d814aa93ef9c8e77965df9b4697e4b0%22	https://www.phslot8.com/blog/hashtags/SportLatestNews	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/SportLatestNews.html	(from https://www.phslot8.com/post/ang-premier-league-leicester-ay-ipinagpaliban-ang-pagbisita-sa-everton-naubusan-na-kasi-ng-team)
10:59:56	9/9	---M--	403	error ('Forbidden')	text/plain	date:Tue,%2011%20Feb%202025%2003:59:57%20GMT	https://static.wixstatic.com/media/07c610_5fc9995839234f4fa418a6b7c7ebbf09~mv2.jpg/v1/fill/w_115,h_73,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/07c610_5fc9995839234f4fa418a6b7c7ebbf09~mv2.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/07c610_5fc9995839234f4fa418a6b7c7ebbf09_mv2.jpg/v1/fill/w_115,h_73,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/07c610_5fc9995839234f4fa418a6b7c7ebbf09_mv2.jpg	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
10:59:56	9/9	---M--	403	error ('Forbidden')	text/plain	date:Tue,%2011%20Feb%202025%2003:59:57%20GMT	https://static.wixstatic.com/media/07c610_1215fb4a41bf4790a44357ae58cd9d86~mv2.jpg/v1/fill/w_115,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/07c610_1215fb4a41bf4790a44357ae58cd9d86~mv2.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/07c610_1215fb4a41bf4790a44357ae58cd9d86_mv2.jpg/v1/fill/w_115,h_82,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/07c610_1215fb4a41bf4790a44357ae58cd9d86_mv2.jpg	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
10:59:58	850638/850638	---MCZ	200	added ('OK')	text/html	etag:W/%22e6d79a35049119860c77fb5f275115b2%22	https://www.phslot8.com/blog/hashtags/Tottenham	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/Tottenham.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:00	839124/839124	---MCZ	200	added ('OK')	text/html	etag:W/%2261a66b4e52e1a04a967c8358c4e1e451%22	https://www.phslot8.com/blog/hashtags/DusanVlahovic	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/DusanVlahovic.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:02	809048/809048	---MCZ	200	added ('OK')	text/html	etag:W/%225c577d1946bb808c34ac64c103a88c0b%22	https://www.phslot8.com/blog/hashtags/StefanDeVrij	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/StefanDeVrij.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:04	809085/809085	---MCZ	200	added ('OK')	text/html	etag:W/%22a0b5bf14db56222b0d2e8ae4ed741d4f%22	https://www.phslot8.com/blog/hashtags/MarceloBrozovic	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/MarceloBrozovic.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:05	809146/809146	---MCZ	200	added ('OK')	text/html	etag:W/%22414cdf0bc57d685990c8ddc341360583%22	https://www.phslot8.com/blog/hashtags/AlessioRomagnoli	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/AlessioRomagnoli.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:07	808943/808943	---MCZ	200	added ('OK')	text/html	etag:W/%2287c61a3125b2d1526f6fd98b91ee5f41%22	https://www.phslot8.com/blog/hashtags/AntonioConte	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/AntonioConte.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:08	839296/839296	---MCZ	200	added ('OK')	text/html	etag:W/%22de3d9ed3749150d1f44c44e6e3037b5d%22	https://www.phslot8.com/blog/hashtags/FabrizioRomano	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/FabrizioRomano.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:10	960051/960051	---MCZ	200	added ('OK')	text/html	etag:W/%229bcba2a4729a8924989dfc0453170750%22	https://www.phslot8.com/blog/hashtags/SportsNews	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/SportsNews.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:11	906221/906221	---MCZ	200	added ('OK')	text/html	etag:W/%22ee4bb4688448bc79e62d9ac96e4b822c%22	https://www.phslot8.com/blog/hashtags/FootballNews	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/FootballNews.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:13	824462/824462	---MCZ	200	added ('OK')	text/html	etag:W/%2287b250c3c0cacdc4227d6ad79aa10643%22	https://www.phslot8.com/blog/tags/tottenham	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/tottenham.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:14	841495/841495	---MCZ	200	added ('OK')	text/html	etag:W/%2235755ee77ad550df30f77af6ebb3c6e2%22	https://www.phslot8.com/blog/tags/dusan-vlahovic	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/dusan-vlahovic.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:15	841548/841548	---MCZ	200	added ('OK')	text/html	etag:W/%223dd8024ea971ea99aa76311d7d83dc20%22	https://www.phslot8.com/blog/tags/stefan-de-vrij	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/stefan-de-vrij.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:18	841495/841495	---MCZ	200	added ('OK')	text/html	etag:W/%22b7904f2a003654d8d4f255c09de6b9c3%22	https://www.phslot8.com/blog/tags/marcelo-brozovic	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/marcelo-brozovic.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:19	841518/841518	---MCZ	200	added ('OK')	text/html	etag:W/%221db45f3464f1d545d4101d575f47f1c9%22	https://www.phslot8.com/blog/tags/alessio-romagnoli	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/alessio-romagnoli.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:21	841357/841357	---MCZ	200	added ('OK')	text/html	etag:W/%2242af73b5bcec1212c39e5e75da14dbc0%22	https://www.phslot8.com/blog/tags/antonio-conte	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/antonio-conte.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:22	1193/1193	---M-Z	200	added ('OK')	application/javascript	etag:W/%22153a6b80dc0f23d81c7d93299e5bfa6c%22	https://static.parastorage.com/services/communities-blog-ooi/1.2355.0/client-viewer/ricos_figure_caption.chunk.min.js	C:/My%20Web%20Sites/phslot8.com/static.parastorage.com/services/communities-blog-ooi/1.2355.0/client-viewer/ricos_figure_caption.chunk.min.js	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:23	5520/5520	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2004:00:24%20GMT	https://static.wixstatic.com/media/17ea77_bf8b94cff5de48c3b722b1361bb87ce9~mv2.png/v1/fill/w_49,h_32,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_bf8b94cff5de48c3b722b1361bb87ce9~mv2.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_bf8b94cff5de48c3b722b1361bb87ce9_mv2.png/v1/fill/w_49,h_32,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_bf8b94cff5de48c3b722b1361bb87ce9_mv2.png	(from https://www.phslot8.com/post/si-chelsea-ay-walang-talo-sa-pitong-laro-at-nangunguna-sa-ranggo)
11:00:24	841590/841590	---MCZ	200	added ('OK')	text/html	etag:W/%22d0757f72f87f75e6260060014d968ded%22	https://www.phslot8.com/blog/tags/fabrizio-romano	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/fabrizio-romano.html	(from https://www.phslot8.com/post/premier-league-romano-si-conte-ay-naging-bagong-tagapamahala-ng-tottenham)
11:00:26	807310/807310	---MCZ	200	added ('OK')	text/html	etag:W/%2295a78b293c2d4a9dd4607d9f31ea18b9%22	https://www.phslot8.com/blog/hashtags/BalitangPangkalakasan	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/BalitangPangkalakasan.html	(from https://www.phslot8.com/post/si-chelsea-ay-walang-talo-sa-pitong-laro-at-nangunguna-sa-ranggo)
11:00:30	858382/858382	---MCZ	200	added ('OK')	text/html	etag:W/%22933b2039827c6a2bfbca676ddf51d3fc%22	https://www.phslot8.com/blog/hashtags/Chelsea	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/Chelsea.html	(from https://www.phslot8.com/post/si-chelsea-ay-walang-talo-sa-pitong-laro-at-nangunguna-sa-ranggo)
11:00:31	863735/863735	---MCZ	200	added ('OK')	text/html	etag:W/%22fd5dcf6efeeba5b286788224885dd814%22	https://www.phslot8.com/blog/tags/chelsea	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/chelsea.html	(from https://www.phslot8.com/post/si-chelsea-ay-walang-talo-sa-pitong-laro-at-nangunguna-sa-ranggo)
11:00:33	851955/851955	---MCZ	200	added ('OK')	text/html	etag:W/%22236fa0177f4bacd91f6fb892670cfe5a%22	https://www.phslot8.com/blog/tags/balitang-pangkalakasan	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/balitang-pangkalakasan.html	(from https://www.phslot8.com/post/si-chelsea-ay-walang-talo-sa-pitong-laro-at-nangunguna-sa-ranggo)
11:00:33	4529/4529	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2004:00:33%20GMT	https://static.wixstatic.com/media/17ea77_e76828b729614a2e89ab9a198da905ac~mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_e76828b729614a2e89ab9a198da905ac~mv2.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_e76828b729614a2e89ab9a198da905ac_mv2.png/v1/fill/w_49,h_28,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_e76828b729614a2e89ab9a198da905ac_mv2.png	(from https://www.phslot8.com/post/tinalo-ng-premier-league-wolverhampton-wanderers-ang-everton-2-1-sa-bahay)
11:00:36	847765/847765	---MCZ	200	added ('OK')	text/html	etag:W/%220c008fa84bbf5234d3add56c3563be2c%22	https://www.phslot8.com/blog/hashtags/FootballMatch	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/FootballMatch.html	(from https://www.phslot8.com/post/tinalo-ng-premier-league-wolverhampton-wanderers-ang-everton-2-1-sa-bahay)
11:00:38	848292/848292	---MCZ	200	added ('OK')	text/html	etag:W/%22f624ef72c6e1ddfc7fe6b4b5d7bb8587%22	https://www.phslot8.com/blog/hashtags/Wolves	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/Wolves.html	(from https://www.phslot8.com/post/tinalo-ng-premier-league-wolverhampton-wanderers-ang-everton-2-1-sa-bahay)
11:00:39	837542/837542	---MCZ	200	added ('OK')	text/html	etag:W/%22a113a777dd656049ed8a32f77f7ca585%22	https://www.phslot8.com/blog/hashtags/Killman	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/Killman.html	(from https://www.phslot8.com/post/tinalo-ng-premier-league-wolverhampton-wanderers-ang-everton-2-1-sa-bahay)
11:00:40	837605/837605	---MCZ	200	added ('OK')	text/html	etag:W/%2294ef43445bbf6134bd13eea7d7283916%22	https://www.phslot8.com/blog/hashtags/Jimenez	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/Jimenez.html	(from https://www.phslot8.com/post/tinalo-ng-premier-league-wolverhampton-wanderers-ang-everton-2-1-sa-bahay)
11:00:44	891345/891345	---MCZ	200	added ('OK')	text/html	etag:W/%22132642250ef72a7a86dd19f54a6f0347%22	https://www.phslot8.com/blog/tags/football-match	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/football-match.html	(from https://www.phslot8.com/post/tinalo-ng-premier-league-wolverhampton-wanderers-ang-everton-2-1-sa-bahay)
11:00:45	852276/852276	---MCZ	200	added ('OK')	text/html	etag:W/%229c66c1a4ff42429ee584cdb0f0439e60%22	https://www.phslot8.com/blog/tags/wolves	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/wolves.html	(from https://www.phslot8.com/post/tinalo-ng-premier-league-wolverhampton-wanderers-ang-everton-2-1-sa-bahay)
11:00:47	839704/839704	---MCZ	200	added ('OK')	text/html	etag:W/%2249199cca6762c191b54cfde97a5e86d5%22	https://www.phslot8.com/blog/tags/jimenez	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/jimenez.html	(from https://www.phslot8.com/post/tinalo-ng-premier-league-wolverhampton-wanderers-ang-everton-2-1-sa-bahay)
11:00:47	5598/5598	---M--	200	added ('OK')	image/png	date:Tue,%2011%20Feb%202025%2004:00:47%20GMT	https://static.wixstatic.com/media/17ea77_725676246c754a28b3173caca98331fb~mv2.png/v1/fill/w_49,h_33,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_725676246c754a28b3173caca98331fb~mv2.png	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_725676246c754a28b3173caca98331fb_mv2.png/v1/fill/w_49,h_33,al_c,q_85,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_725676246c754a28b3173caca98331fb_mv2.png	(from https://www.phslot8.com/post/natalo-ang-premier-league-liverpool-manchester-city-sa-chelsea-nangunguna-sa-karamihan)
11:00:50	818297/818297	---MCZ	200	added ('OK')	text/html	etag:W/%22fa83f9e1befcee2729d3137f76745d15%22	https://www.phslot8.com/blog/hashtags/ManchesterCity	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/ManchesterCity.html	(from https://www.phslot8.com/post/natalo-ang-premier-league-liverpool-manchester-city-sa-chelsea-nangunguna-sa-karamihan)
11:00:51	818230/818230	---MCZ	200	added ('OK')	text/html	etag:W/%22b71880096b7536cbb283d30e6aa7b096%22	https://www.phslot8.com/blog/hashtags/Liverpool	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/Liverpool.html	(from https://www.phslot8.com/post/natalo-ang-premier-league-liverpool-manchester-city-sa-chelsea-nangunguna-sa-karamihan)
11:00:53	822032/822032	---MCZ	200	added ('OK')	text/html	etag:W/%2231d6b127ad1e21ce6295455baaeccc08%22	https://www.phslot8.com/blog/tags/manchester-city	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/manchester-city.html	(from https://www.phslot8.com/post/natalo-ang-premier-league-liverpool-manchester-city-sa-chelsea-nangunguna-sa-karamihan)
11:00:55	822200/822200	---MCZ	200	added ('OK')	text/html	etag:W/%22b3c59325fe86f76366deda2799384f5b%22	https://www.phslot8.com/blog/tags/liverpool	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/liverpool.html	(from https://www.phslot8.com/post/natalo-ang-premier-league-liverpool-manchester-city-sa-chelsea-nangunguna-sa-karamihan)
11:00:55	3238/3238	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2004:00:56%20GMT	https://static.wixstatic.com/media/17ea77_5e7fac3893334fcc88530e7531f7f4a8~mv2.jpg/v1/fill/w_138,h_77,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_5e7fac3893334fcc88530e7531f7f4a8~mv2.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_5e7fac3893334fcc88530e7531f7f4a8_mv2.jpg/v1/fill/w_138,h_77,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_5e7fac3893334fcc88530e7531f7f4a8_mv2.jpg	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:00:56	3891/3891	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2004:00:56%20GMT	https://static.wixstatic.com/media/17ea77_3d7a812a19e345fd96789745dab7fbaf~mv2.jpg/v1/fill/w_147,h_77,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_3d7a812a19e345fd96789745dab7fbaf~mv2.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_3d7a812a19e345fd96789745dab7fbaf_mv2.jpg/v1/fill/w_147,h_77,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_3d7a812a19e345fd96789745dab7fbaf_mv2.jpg	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:00:56	3180/3180	---M--	200	added ('OK')	image/jpeg	date:Tue,%2011%20Feb%202025%2004:00:57%20GMT	https://static.wixstatic.com/media/17ea77_2cb8b60b9a2a4b50bb89ca28fdd30dfa~mv2.jpg/v1/fill/w_138,h_77,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_2cb8b60b9a2a4b50bb89ca28fdd30dfa~mv2.jpg	C:/My%20Web%20Sites/phslot8.com/static.wixstatic.com/media/17ea77_2cb8b60b9a2a4b50bb89ca28fdd30dfa_mv2.jpg/v1/fill/w_138,h_77,al_c,q_80,usm_0.66_1.00_0.01,blur_2,enc_auto/17ea77_2cb8b60b9a2a4b50bb89ca28fdd30dfa_mv2.jpg	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:00:59	937869/937869	---MCZ	200	added ('OK')	text/html	etag:W/%22c50ae362f2cadc40bf7a6a9e2858bd6e%22	https://www.phslot8.com/blog/hashtags/NBA	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/NBA.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:01	858212/858212	---MCZ	200	added ('OK')	text/html	etag:W/%22acc452b666a4668ef46bf9460d4cd3b0%22	https://www.phslot8.com/blog/hashtags/NBANews	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/NBANews.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:02	927266/927266	---MCZ	200	added ('OK')	text/html	etag:W/%226bbc5cb50b41429b7541e527d21dc75c%22	https://www.phslot8.com/blog/hashtags/BasketballNews	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/BasketballNews.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:07	263744/263744	---MCZ	200	added ('OK')	text/html	date:Tue,%2011%20Feb%202025%2004:01:07%20GMT	https://www.phslot8.com/blog/hashtags/StephenCurry	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/StephenCurry.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:10	838659/838659	---MCZ	200	added ('OK')	text/html	etag:W/%220dfea2674aea0b806e5f394d095da761%22	https://www.phslot8.com/blog/hashtags/FMVP	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/FMVP.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:10	838653/838653	---MCZ	200	added ('OK')	text/html	etag:W/%220a2a050a2fe1ad7cacb4e755d84474d1%22	https://www.phslot8.com/blog/hashtags/DarvinHam	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/DarvinHam.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:13	820615/820615	---MCZ	200	added ('OK')	text/html	etag:W/%22874c67b0fd310ecbaee291f42ef1347a%22	https://www.phslot8.com/blog/hashtags/LosAngelesLakers	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/LosAngelesLakers.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:14	838979/838979	---MCZ	200	added ('OK')	text/html	etag:W/%2260d3177e6cfadecdc911d7570f9e0e7b%22	https://www.phslot8.com/blog/hashtags/GoldenStateWarriors	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/GoldenStateWarriors.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:16	840312/840312	---MCZ	200	added ('OK')	text/html	etag:W/%22c0ad43c788a40a92f74a8c3ba83d6f59%22	https://www.phslot8.com/blog/hashtags/LeBronJames	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/LeBronJames.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:18	850314/850314	---MCZ	200	added ('OK')	text/html	etag:W/%2273e9c33428af0485bcfa07296b763b43%22	https://www.phslot8.com/blog/hashtags/AnthonyDavis	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/AnthonyDavis.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:20	820296/820296	---MCZ	200	added ('OK')	text/html	etag:W/%22410176b4415938955e96a4e19fea9ef5%22	https://www.phslot8.com/blog/hashtags/RussellWestbrook	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/hashtags/RussellWestbrook.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:21	947959/947959	---MCZ	200	added ('OK')	text/html	etag:W/%22bf0180f969f71c1086fa2f5d751dd09e%22	https://www.phslot8.com/blog/tags/nba	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/nba.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:23	937592/937592	---MCZ	200	added ('OK')	text/html	etag:W/%22d943943f2a75e9545a3138691f94d44d%22	https://www.phslot8.com/blog/tags/basketball-news	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/basketball-news.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:25	833531/833531	---MCZ	200	added ('OK')	text/html	etag:W/%22042083035372be9d0dcc1240e6be3495%22	https://www.phslot8.com/blog/tags/nba-news	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/nba-news.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:27	854173/854173	---MCZ	200	added ('OK')	text/html	etag:W/%22eee92a0738f5d172a8eb8c43a809767b%22	https://www.phslot8.com/blog/tags/los-angeles-lakers	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/los-angeles-lakers.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
11:01:28	854230/854230	---MCZ	200	added ('OK')	text/html	etag:W/%22bfec3da15cfcb0905b72261b6ca8aaa5%22	https://www.phslot8.com/blog/tags/russell-westbrook	C:/My%20Web%20Sites/phslot8.com/www.phslot8.com/blog/tags/russell-westbrook.html	(from https://www.phslot8.com/post/los-angeles-lakers-james-defending-warriors-nba-new-season-opening-game-combination-exposed)
